timestamp,emotion,reason
2025-07-13 12:12:42,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:43,sad,Webcam: You may be feeling down or reflective.
2025-07-13 12:12:44,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:45,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:46,sad,Webcam: You may be feeling down or reflective.
2025-07-13 12:12:46,sad,Webcam: You may be feeling down or reflective.
2025-07-13 12:12:47,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:48,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:49,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:50,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:51,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:51,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:52,happy,Webcam: You seem content and joyful.
2025-07-13 12:12:53,happy,Webcam: You seem content and joyful.
2025-07-13 12:12:54,fear,Webcam: You may be experiencing some apprehension.
2025-07-13 12:12:55,fear,Webcam: You may be experiencing some apprehension.
2025-07-13 12:12:56,fear,Webcam: You may be experiencing some apprehension.
2025-07-13 12:12:56,fear,Webcam: You may be experiencing some apprehension.
2025-07-13 12:12:57,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:58,neutral,Webcam: You seem calm and composed.
2025-07-13 12:12:59,sad,Webcam: You may be feeling down or reflective.
2025-07-13 12:13:00,neutral,Webcam: You seem calm and composed.
2025-07-29 14:03:59,neutral,Webcam: You seem calm and composed.
2025-07-29 14:03:59,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:00,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:01,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:02,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:03,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:03,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:04,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:05,fear,Webcam: You may be experiencing some apprehension.
2025-07-29 14:04:06,surprise,Webcam: You seem astonished or excited.
2025-07-29 14:04:07,surprise,Webcam: You seem astonished or excited.
2025-07-29 14:04:08,fear,Webcam: You may be experiencing some apprehension.
2025-07-29 14:04:08,surprise,Webcam: You seem astonished or excited.
2025-07-29 14:04:09,surprise,Webcam: You seem astonished or excited.
2025-07-29 14:04:10,surprise,Webcam: You seem astonished or excited.
2025-07-29 14:04:11,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:12,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:13,fear,Webcam: You may be experiencing some apprehension.
2025-07-29 14:04:13,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:14,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:15,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:16,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:17,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:18,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:18,neutral,Webcam: You seem calm and composed.
2025-07-29 14:04:19,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:20,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:21,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:22,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:22,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:23,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:24,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:25,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:04:26,sad,Webcam: You may be feeling down or reflective.
2025-07-29 14:05:50,Error,Real-time Voice: Emotion detection in progress or not clear.
2025-07-29 14:05:53,Error,Real-time Voice: Emotion detection in progress or not clear.
2025-07-29 14:05:56,Error,Real-time Voice: Emotion detection in progress or not clear.
2025-07-29 14:05:59,Error,Real-time Voice: Emotion detection in progress or not clear.
